item_id,date,hol_yn,cfg,d3,pss_spml,actual
CI0163BC,2019-01-04,0,36,0,0,25
CI0163BC,2019-01-05,0,30,0,0,3
CI0163BC,2019-01-06,0,30,0,0,6
CI0163BC,2019-01-07,0,30,0,0,7
CI0163BC,2019-01-08,0,36,0,0,12
CI0163BC,2019-01-09,0,36,0,0,2
CI0163BC,2019-01-10,0,30,0,0,7
CI0163BC,2019-01-11,0,36,0,0,25
CI0163BC,2019-01-12,0,30,0,0,11
CI0163BC,2019-01-13,0,36,0,0,23
CI0163BC,2019-01-14,0,36,0,0,25
CI0163BC,2019-01-15,0,36,0,0,24
CI0163BC,2019-01-16,0,30,0,0,8
CI0163BC,2019-01-17,0,36,0,0,14
CI0163BC,2019-01-18,0,36,0,0,23
CI0163BC,2019-01-19,0,30,0,0,12
CI0163BC,2019-01-20,0,36,0,0,16
CI0163BC,2019-01-21,0,36,0,0,26
CI0163BC,2019-01-22,0,36,0,0,15
CI0163BC,2019-01-23,0,36,0,0,27
CI0163BC,2019-01-24,0,36,0,0,27
CI0163BC,2019-01-25,0,30,0,0,26
CI0163BC,2019-01-26,0,36,0,0,24
CI0163BC,2019-01-27,0,36,0,0,28
CI0163BC,2019-01-28,0,36,0,0,27
CI0163BC,2019-01-29,0,30,0,0,27
CI0163BC,2019-01-30,0,36,0,0,15
CI0163BC,2019-01-31,0,36,0,0,35
CI0163BC,2019-02-01,0,36,0,0,29
CI0163BC,2019-02-02,0,30,0,0,30
CI0163BC,2019-02-03,0,36,0,0,25
CI0163BC,2019-02-04,0,30,0,0,12
CI0163BC,2019-02-05,0,30,0,0,23
CI0163BC,2019-02-06,0,30,0,0,20
CI0163BC,2019-02-07,0,36,0,0,26
CI0163BC,2019-02-08,0,30,0,0,27
CI0163BC,2019-02-09,0,30,0,0,26
CI0163BC,2019-02-10,0,30,0,0,30
CI0163BC,2019-02-11,0,30,0,0,24
CI0163BC,2019-02-12,0,30,0,0,27
CI0163BC,2019-02-13,0,30,0,0,23
CI0163BC,2019-02-14,0,30,0,0,17
CI0163BC,2019-02-15,1,36,0,0,28
CI0163BC,2019-02-16,0,36,0,0,22
CI0163BC,2019-02-17,0,36,0,0,31
CI0163BC,2019-02-18,0,30,0,0,29
CI0163BC,2019-02-19,0,30,0,0,15
CI0163BC,2019-02-20,0,30,0,0,8
CI0163BC,2019-02-21,0,36,0,0,23
CI0163BC,2019-02-22,0,30,0,0,19
CI0163BC,2019-02-23,0,30,0,0,10
CI0163BC,2019-02-24,0,30,0,0,6
CI0163BC,2019-02-25,0,30,0,0,15
CI0163BC,2019-02-26,0,30,0,0,9
CI0163BC,2019-02-27,0,30,0,0,9
CI0163BC,2019-02-28,0,36,0,0,36
CI0163BC,2019-03-01,0,36,0,0,18
CI0163BC,2019-03-02,0,30,0,0,29
CI0163BC,2019-03-03,0,37,0,0,33
CI0163BC,2019-03-04,0,30,0,0,19
CI0163BC,2019-03-05,0,36,0,0,27
CI0163BC,2019-03-06,0,8,0,0,7
CI0163BC,2019-03-07,0,30,0,0,4
CI0163BC,2019-03-08,0,36,0,0,21
CI0163BC,2019-03-09,0,30,0,0,7
CI0163BC,2019-03-10,0,30,0,0,9
CI0163BC,2019-03-11,0,36,0,0,13
CI0163BC,2019-03-12,0,30,0,0,10
CI0163BC,2019-03-13,0,30,0,0,5
CI0163BC,2019-03-14,0,30,0,0,5
CI0163BC,2019-03-15,0,30,0,0,16
CI0163BC,2019-03-16,0,30,0,0,6
CI0163BC,2019-03-17,0,30,0,0,15
CI0163BC,2019-03-18,0,36,0,0,13
CI0163BC,2019-03-19,0,30,0,0,13
CI0163BC,2019-03-20,0,36,0,0,11
CI0163BC,2019-03-21,0,36,0,0,11
CI0163BC,2019-03-22,0,36,0,0,12
CI0163BC,2019-03-23,0,30,0,0,9
CI0163BC,2019-03-24,0,30,0,0,16
CI0163BC,2019-03-25,0,30,0,0,10
CI0163BC,2019-03-26,0,36,0,0,7
CI0163BC,2019-03-27,0,36,0,0,19
CI0163BC,2019-03-28,0,36,0,0,4
CI0163BC,2019-03-29,0,36,0,0,13
CI0163BC,2019-03-30,0,36,0,0,5
CI0163BC,2019-03-31,0,36,0,0,25
CI0163BC,2019-04-01,0,36,0,0,14
CI0163BC,2019-04-02,0,36,0,0,10
CI0163BC,2019-04-03,0,40,0,0,5
CI0163BC,2019-04-04,0,36,0,0,11
CI0163BC,2019-04-05,0,30,0,0,28
CI0163BC,2019-04-06,0,36,0,0,35
CI0163BC,2019-04-07,0,36,0,0,35
CI0163BC,2019-04-08,0,36,0,0,32
CI0163BC,2019-04-09,0,36,0,0,28
CI0163BC,2019-04-10,0,36,0,0,17
CI0163BC,2019-04-11,0,36,0,0,27
CI0163BC,2019-04-12,0,30,0,0,28
CI0163BC,2019-04-13,0,36,0,0,8
CI0163BC,2019-04-14,0,36,0,0,27
CI0163BC,2019-04-15,0,36,0,0,22
CI0163BC,2019-04-16,0,36,0,0,21
CI0163BC,2019-04-17,0,36,0,0,4
CI0163BC,2019-04-18,0,36,0,0,7
CI0163BC,2019-04-19,0,36,0,0,24
CI0163BC,2019-04-20,0,36,0,0,5
CI0163BC,2019-04-21,0,36,0,0,16
CI0163BC,2019-04-22,0,36,0,0,26
CI0163BC,2019-04-23,0,36,0,0,12
CI0163BC,2019-04-24,0,36,0,0,3
CI0163BC,2019-04-25,0,32,0,0,7
CI0163BC,2019-04-26,0,30,0,0,23
CI0163BC,2019-04-27,0,36,0,0,13
CI0163BC,2019-04-28,0,30,0,0,25
CI0163BC,2019-04-29,0,36,0,0,25
CI0163BC,2019-04-30,0,30,0,0,30
CI0163BC,2019-05-01,0,36,0,0,20
CI0163BC,2019-05-02,0,30,0,0,8
CI0163BC,2019-05-03,0,36,0,0,27
CI0163BC,2019-05-04,0,36,0,0,20
CI0163BC,2019-05-05,0,40,0,0,10
CI0163BC,2019-05-06,0,36,0,0,6
CI0163BC,2019-05-07,0,36,0,0,12
CI0163BC,2019-05-08,0,36,0,0,8
CI0163BC,2019-05-09,0,36,0,0,2
CI0163BC,2019-05-10,0,30,0,0,11
CI0163BC,2019-05-11,0,36,0,0,12
CI0163BC,2019-05-12,0,36,0,0,10
CI0163BC,2019-05-13,0,36,0,0,7
CI0163BC,2019-05-14,0,30,0,0,25
CI0163BC,2019-05-15,0,30,0,0,12
CI0163BC,2019-05-16,0,36,0,0,8
CI0163BC,2019-05-17,0,30,0,0,25
CI0163BC,2019-05-18,0,40,0,0,33
CI0163BC,2019-05-19,0,36,0,0,18
CI0163BC,2019-05-20,0,36,0,0,20
CI0163BC,2019-05-21,0,36,0,0,11
CI0163BC,2019-05-22,0,36,0,0,8
CI0163BC,2019-05-23,0,36,0,0,10
CI0163BC,2019-05-24,0,36,0,0,19
CI0163BC,2019-05-25,0,36,0,0,12
CI0163BC,2019-05-26,0,36,0,0,20
CI0163BC,2019-05-27,0,37,0,0,19
CI0163BC,2019-05-28,0,36,0,0,8
CI0163BC,2019-05-29,0,36,0,0,7
CI0163BC,2019-05-30,0,36,0,0,16
CI0163BC,2019-05-31,0,36,0,0,24
CI0163BC,2019-06-01,0,36,0,0,9
CI0163BC,2019-06-02,0,36,0,0,8
CI0163BC,2019-06-03,0,36,0,0,23
CI0163BC,2019-06-04,0,36,0,0,16
CI0163BC,2019-06-05,0,36,0,0,31
CI0163BC,2019-06-06,0,36,0,0,13
CI0163BC,2019-06-07,0,30,0,0,10
CI0163BC,2019-06-08,0,36,0,0,16
CI0163BC,2019-06-09,0,36,0,0,32
CI0163BC,2019-06-10,0,36,0,0,24
CI0163BC,2019-06-11,0,30,0,0,24
CI0163BC,2019-06-12,0,36,0,0,6
CI0163BC,2019-06-13,0,36,0,0,9
CI0163BC,2019-06-14,0,36,0,0,16
CI0163BC,2019-06-15,0,36,0,0,21
CI0163BC,2019-06-16,0,36,0,0,19
CI0163BC,2019-06-17,0,32,0,0,25
CI0163BC,2019-06-18,0,30,0,0,18
CI0163BC,2019-06-19,0,36,0,0,5
CI0163BC,2019-06-20,0,36,0,0,10
CI0163BC,2019-06-21,0,30,0,0,29
CI0163BC,2019-06-22,0,40,0,0,15
CI0163BC,2019-06-23,0,37,0,0,36
CI0163BC,2019-06-24,0,36,0,0,21
CI0163BC,2019-06-25,0,36,0,0,27
CI0163BC,2019-06-26,0,36,0,0,19
CI0163BC,2019-06-27,0,37,0,0,20
CI0163BC,2019-06-28,0,36,0,0,28
CI0163BC,2019-06-29,0,36,0,0,21
CI0163BC,2019-06-30,0,36,0,0,25
CI0163BC,2019-07-01,0,36,0,0,18
CI0163BC,2019-07-02,0,36,0,0,27
CI0163BC,2019-07-03,0,36,0,0,6
CI0163BC,2019-07-04,0,36,0,0,16
CI0163BC,2019-07-05,0,36,0,0,26
CI0163BC,2019-07-06,0,40,0,0,29
CI0163BC,2019-07-07,0,36,0,0,22
CI0163BC,2019-07-08,0,36,0,0,22
CI0163BC,2019-07-09,0,36,0,0,14
CI0163BC,2019-07-10,0,36,0,0,10
CI0163BC,2019-07-11,0,36,0,0,11
CI0163BC,2019-07-12,0,36,0,0,22
CI0163BC,2019-07-13,0,36,0,0,19
CI0163BC,2019-07-14,0,40,0,0,26
CI0163BC,2019-07-15,0,40,0,0,27
CI0163BC,2019-07-16,0,36,0,0,29
CI0163BC,2019-07-17,0,36,0,0,8
CI0163BC,2019-07-18,0,36,0,0,18
CI0163BC,2019-07-19,0,36,0,0,27
CI0163BC,2019-07-20,0,30,0,0,9
CI0163BC,2019-07-21,0,36,0,0,7
CI0163BC,2019-07-22,0,40,0,0,27
CI0163BC,2019-07-23,0,36,0,0,24
CI0163BC,2019-07-24,0,36,0,0,7
CI0163BC,2019-07-25,0,36,0,0,21
CI0163BC,2019-07-26,0,36,0,0,29
CI0163BC,2019-07-27,0,40,0,0,33
CI0163BC,2019-07-28,0,36,0,0,36
CI0163BC,2019-07-29,0,36,0,0,26
CI0163BC,2019-07-30,0,36,0,0,27
CI0163BC,2019-07-31,0,40,0,0,26
CI0163BC,2019-08-01,0,36,0,0,13
CI0163BC,2019-08-02,0,30,0,0,28
CI0163BC,2019-08-03,0,36,0,0,26
CI0163BC,2019-08-04,0,36,0,0,10
CI0163BC,2019-08-05,0,36,0,0,15
CI0163BC,2019-08-06,0,36,0,0,14
CI0163BC,2019-08-07,0,40,0,0,7
CI0163BC,2019-08-08,0,36,0,0,1
CI0163BC,2019-08-09,0,30,0,0,26
CI0163BC,2019-08-10,0,36,0,0,18
CI0163BC,2019-08-11,0,36,0,0,12
CI0163BC,2019-08-12,0,36,0,0,21
CI0163BC,2019-08-13,0,30,0,0,27
CI0163BC,2019-08-14,0,36,0,0,19
CI0163BC,2019-08-15,0,36,0,0,3
CI0163BC,2019-08-16,0,36,0,0,8
CI0163BC,2019-08-17,0,36,0,0,7
CI0163BC,2019-08-18,0,36,0,0,16
CI0163BC,2019-08-19,0,40,0,0,23
CI0163BC,2019-08-20,0,40,0,0,18
CI0163BC,2019-08-21,0,40,0,0,10
CI0163BC,2019-08-22,0,30,0,0,21
CI0163BC,2019-08-23,0,30,0,0,27
CI0163BC,2019-08-24,0,32,0,0,14
CI0163BC,2019-08-25,0,36,0,0,21
CI0163BC,2019-08-26,0,36,0,0,19
CI0163BC,2019-08-27,0,36,0,0,28
CI0163BC,2019-08-28,0,36,0,0,14
CI0163BC,2019-08-29,0,36,0,0,22
CI0163BC,2019-08-30,0,40,0,0,30
CI0163BC,2019-08-31,0,36,0,0,7
CI0163BC,2019-09-01,0,36,0,0,13
CI0163BC,2019-09-02,0,40,0,0,20
CI0163BC,2019-09-03,0,36,0,0,15
CI0163BC,2019-09-04,0,36,0,0,7
CI0163BC,2019-09-05,0,36,0,0,12
CI0163BC,2019-09-06,0,30,0,0,30
CI0163BC,2019-09-07,0,40,0,0,13
CI0163BC,2019-09-08,0,36,0,0,9
CI0163BC,2019-09-09,0,30,0,0,17
CI0163BC,2019-09-10,0,30,0,0,27
CI0163BC,2019-09-11,0,36,0,0,32
CI0163BC,2019-09-12,0,36,0,0,14
CI0163BC,2019-09-13,1,30,0,0,28
CI0163BC,2019-09-14,0,36,0,0,7
CI0163BC,2019-09-15,0,36,0,0,24
CI0163BC,2019-09-16,0,36,0,0,19
CI0163BC,2019-09-17,0,30,0,0,17
CI0163BC,2019-09-18,0,36,0,0,4
CI0163BC,2019-09-19,0,8,0,0,6
CI0163BC,2019-09-20,0,36,0,0,16
CI0163BC,2019-09-21,0,36,0,0,12
CI0163BC,2019-09-22,0,30,0,0,20
CI0163BC,2019-09-23,0,40,0,0,23
CI0163BC,2019-09-24,0,30,0,0,21
CI0163BC,2019-09-25,0,36,0,0,8
CI0163BC,2019-09-26,0,36,0,0,9
CI0163BC,2019-09-27,0,30,0,0,29
CI0163BC,2019-09-28,0,30,0,0,21
CI0163BC,2019-09-29,0,36,0,0,24
CI0163BC,2019-09-30,0,36,0,0,19
CI0163BC,2019-10-01,0,30,0,0,24
CI0163BC,2019-10-02,0,36,0,0,35
CI0163BC,2019-10-03,0,36,0,0,24
CI0163BC,2019-10-04,0,30,0,0,14
CI0163BC,2019-10-05,0,36,0,0,18
CI0163BC,2019-10-06,0,36,0,0,13
CI0163BC,2019-10-07,0,30,0,0,19
CI0163BC,2019-10-08,0,30,0,0,11
CI0163BC,2019-10-09,0,36,0,0,5
CI0163BC,2019-10-10,0,40,0,0,5
CI0163BC,2019-10-11,0,30,0,0,25
CI0163BC,2019-10-12,0,36,0,0,35
CI0163BC,2019-10-13,0,36,0,0,31
CI0163BC,2019-10-14,0,36,0,0,35
CI0163BC,2019-10-15,0,30,0,0,30
CI0163BC,2019-10-16,0,36,0,0,13
CI0163BC,2019-10-17,0,36,0,0,8
CI0163BC,2019-10-18,0,36,0,0,25
CI0163BC,2019-10-19,0,36,0,0,18
CI0163BC,2019-10-20,0,36,0,0,35
CI0163BC,2019-10-21,0,36,0,0,32
CI0163BC,2019-10-22,0,30,0,0,28
CI0163BC,2019-10-23,0,30,0,0,13
CI0163BC,2019-10-24,0,36,0,0,33
CI0163BC,2019-10-25,0,36,0,0,30
CI0163BC,2019-10-26,0,36,0,0,26
CI0163BC,2019-10-27,0,40,0,0,25
CI0163BC,2019-10-28,0,36,0,0,28
CI0163BC,2019-10-29,0,30,0,0,30
CI0163BC,2019-10-30,0,36,0,0,31
CI0163BC,2019-10-31,0,36,0,0,34
CI0163BC,2019-11-01,0,30,0,0,27
CI0163BC,2019-11-02,0,32,0,0,30
CI0163BC,2019-11-03,0,30,0,0,27
CI0163BC,2019-11-04,0,30,0,0,30
CI0163BC,2019-11-05,0,30,0,0,20
CI0163BC,2019-11-06,0,30,0,0,26
CI0163BC,2019-11-07,0,36,0,0,30
CI0163BC,2019-11-08,0,36,0,0,33
CI0163BC,2019-11-09,0,30,0,0,19
CI0163BC,2019-11-10,0,30,0,0,26
CI0163BC,2019-11-11,0,30,0,0,24
CI0163BC,2019-11-12,0,30,0,0,14
CI0163BC,2019-11-13,0,36,0,0,30
CI0163BC,2019-11-14,0,36,0,0,33
CI0163BC,2019-11-15,0,30,0,0,29
CI0163BC,2019-11-16,0,30,0,0,13
CI0163BC,2019-11-17,0,30,0,0,28
CI0163BC,2019-11-18,0,30,0,0,22
CI0163BC,2019-11-19,0,30,0,0,24
CI0163BC,2019-11-20,0,30,0,0,8
CI0163BC,2019-11-21,0,36,0,0,30
CI0163BC,2019-11-22,0,30,0,0,29
CI0163BC,2019-11-23,0,30,0,0,9
CI0163BC,2019-11-24,0,30,0,0,16
CI0163BC,2019-11-25,0,30,0,0,25
CI0163BC,2019-11-26,0,30,0,0,14
CI0163BC,2019-11-27,0,30,0,0,10
CI0163BC,2019-11-28,0,36,0,0,15
CI0163BC,2019-11-29,0,36,0,0,26
CI0163BC,2019-11-30,0,30,0,0,21
CI0163BC,2019-12-01,0,30,0,0,22
CI0163BC,2019-12-02,0,30,0,0,19
CI0163BC,2019-12-03,0,32,0,0,28
CI0163BC,2019-12-04,0,30,0,0,11
CI0163BC,2019-12-05,0,32,0,0,21
CI0163BC,2019-12-06,0,37,0,0,26
CI0163BC,2019-12-07,0,30,0,0,25
CI0163BC,2019-12-08,0,30,0,0,23
CI0163BC,2019-12-09,0,30,0,0,20
CI0163BC,2019-12-10,0,30,0,0,4
CI0163YC,2014-12-23,0,150,0,0,94
CI0163YC,2014-12-26,0,150,0,0,136
CI0163YC,2014-12-27,0,150,0,0,139
CI0163YC,2014-12-29,0,150,0,0,128
CI0163YC,2014-12-30,0,150,0,0,130
CI0163YC,2015-01-02,0,150,0,0,140
CI0163YC,2015-01-03,0,150,0,0,136
CI0163YC,2015-01-05,0,150,0,0,125
CI0163YC,2015-01-06,0,150,0,0,140
CI0163YC,2015-01-09,0,150,0,0,114
CI0163YC,2015-01-10,0,150,0,0,111
CI0163YC,2015-01-12,0,150,0,0,107
CI0163YC,2015-01-13,0,150,0,0,100
CI0163YC,2015-01-16,0,150,0,0,143
CI0163YC,2015-01-17,0,150,0,0,85
CI0163YC,2015-01-19,0,150,0,0,102
CI0163YC,2015-01-20,0,150,0,0,116
CI0163YC,2015-01-23,0,150,0,0,138
CI0163YC,2015-01-24,0,150,0,0,138
CI0163YC,2015-01-26,0,150,0,0,140
CI0163YC,2015-01-27,0,150,0,0,143
CI0163YC,2015-01-30,0,150,0,0,134
CI0163YC,2015-01-31,0,150,0,0,139
CI0163YC,2015-02-02,0,150,0,0,132
CI0163YC,2015-02-03,0,150,0,0,136
CI0163YC,2015-02-06,0,150,0,0,142
CI0163YC,2015-02-07,0,150,0,0,132
CI0163YC,2015-02-09,0,150,0,0,120
CI0163YC,2015-02-10,0,150,0,0,140
CI0163YC,2015-02-13,0,150,0,0,131
CI0163YC,2015-02-14,0,150,0,0,135
CI0163YC,2015-02-16,0,150,0,0,140
CI0163YC,2015-02-17,0,150,0,0,138
CI0163YC,2015-02-20,0,150,0,0,140
CI0163YC,2015-02-21,0,150,0,0,129
CI0163YC,2015-02-23,0,150,0,0,133
CI0163YC,2015-02-24,0,150,0,0,130
CI0163YC,2015-02-27,0,150,0,0,140
CI0163YC,2015-02-28,0,150,0,0,134
CI0163YC,2015-03-02,0,150,0,0,128
CI0163YC,2015-03-03,0,150,0,0,124
CI0163YC,2015-03-06,0,150,0,0,140
CI0163YC,2015-03-07,0,150,0,0,104
CI0163YC,2015-03-09,0,150,0,0,116
CI0163YC,2015-03-10,0,150,0,0,104
CI0163YC,2015-03-13,0,150,0,0,143
CI0163YC,2015-03-14,0,150,0,0,89
CI0163YC,2015-03-16,0,150,0,0,127
CI0163YC,2015-03-17,0,150,0,0,118
CI0163YC,2015-03-20,0,150,0,0,131
CI0163YC,2015-03-21,0,150,0,0,122
CI0163YC,2015-03-23,0,150,0,0,114
CI0163YC,2015-03-24,0,150,0,0,116
CI0163YC,2015-03-27,0,150,0,0,140
CI0163YC,2015-03-28,0,150,0,0,141
CI0163YC,2015-03-30,0,150,0,0,115
CI0163YC,2015-03-31,0,150,0,0,121
CI0163YC,2015-04-03,0,150,0,0,134
CI0163YC,2015-04-04,0,150,0,0,107
CI0163YC,2015-04-06,0,150,0,0,146
CI0163YC,2015-04-07,0,150,0,0,136
CI0163YC,2015-04-10,0,150,0,0,137
CI0163YC,2015-04-11,0,150,0,0,136
CI0163YC,2015-04-13,0,150,0,0,128
CI0163YC,2015-04-14,0,150,0,0,142
CI0163YC,2015-04-17,0,150,0,0,146
CI0163YC,2015-04-18,0,150,0,0,134
CI0163YC,2015-04-20,0,150,0,0,98
CI0163YC,2015-04-21,0,150,0,0,99
CI0163YC,2015-04-24,0,150,0,0,137
CI0163YC,2015-04-25,0,150,0,0,115
CI0163YC,2015-04-27,0,150,0,0,130
CI0163YC,2015-04-28,0,150,0,0,128
CI0163YC,2015-05-01,0,150,0,0,139
CI0163YC,2015-05-02,0,150,0,0,142
CI0163YC,2015-05-04,0,150,0,0,130
CI0163YC,2015-05-05,0,150,0,0,72
CI0163YC,2015-05-08,0,150,0,0,121
CI0163YC,2015-05-09,0,150,0,0,112
CI0163YC,2015-05-11,0,150,0,0,71
CI0163YC,2015-05-12,0,150,0,0,117
CI0163YC,2015-05-15,0,150,0,0,136
CI0163YC,2015-05-16,0,150,0,0,129
CI0163YC,2015-05-18,0,150,0,0,120
CI0163YC,2015-05-19,0,150,0,0,141
CI0163YC,2015-05-22,0,150,0,0,137
CI0163YC,2015-05-23,0,150,0,0,139
CI0163YC,2015-05-25,0,150,0,0,111
CI0163YC,2015-05-26,0,150,0,0,115
CI0163YC,2015-05-29,0,150,0,0,133
CI0163YC,2015-05-30,0,150,0,0,128
CI0163YC,2015-06-01,0,150,0,0,130
CI0163YC,2015-06-02,0,150,0,0,141
CI0163YC,2015-06-05,0,150,0,0,114
CI0163YC,2015-06-06,0,150,0,0,89
CI0163YC,2015-06-08,0,150,0,0,86
CI0163YC,2015-06-09,0,150,0,0,67
CI0163YC,2015-06-19,0,150,0,0,0
CI0163YC,2015-06-20,0,150,0,0,0
CI0163YC,2015-06-26,0,150,0,0,0
CI0163YC,2015-08-01,0,150,0,0,139
CI0163YC,2015-08-03,0,150,0,0,142
CI0163YC,2015-08-04,0,150,0,0,133
CI0163YC,2015-08-07,0,150,0,0,120
CI0163YC,2015-08-08,0,150,0,0,114
CI0163YC,2015-08-10,0,150,0,0,119
CI0163YC,2015-08-11,0,150,0,0,80
CI0163YC,2015-08-14,0,150,0,0,109
CI0163YC,2015-08-15,0,150,0,0,108
CI0163YC,2015-08-17,0,150,0,0,118
CI0163YC,2015-08-18,0,150,0,0,68
CI0163YC,2015-08-21,0,150,0,0,132
CI0163YC,2015-08-22,0,150,0,0,129
CI0163YC,2015-08-24,0,150,0,0,139
CI0163YC,2015-08-25,0,150,0,0,141
CI0163YC,2015-08-28,0,150,0,0,133
CI0163YC,2015-08-29,0,150,0,0,121
CI0163YC,2015-08-31,0,150,0,0,129
CI0163YC,2015-09-01,0,150,0,0,119
CI0163YC,2015-09-04,0,150,0,0,129
CI0163YC,2015-09-05,0,150,0,0,124
CI0163YC,2015-09-07,0,150,0,0,141
CI0163YC,2015-09-08,0,150,0,0,126
CI0163YC,2015-09-11,0,150,0,0,141
CI0163YC,2015-09-12,0,150,0,0,129
CI0163YC,2015-09-14,0,150,0,0,99
CI0163YC,2015-09-15,0,150,0,0,104
CI0163YC,2015-09-18,0,150,0,0,128
CI0163YC,2015-09-19,0,150,0,0,128
CI0163YC,2015-09-21,0,150,0,0,116
CI0163YC,2015-09-22,0,150,0,0,102
CI0163YC,2015-09-25,0,150,0,0,138
CI0163YC,2015-09-26,0,150,0,0,138
CI0163YC,2015-09-28,0,150,0,0,115
CI0163YC,2015-09-29,0,150,0,0,95
CI0163YC,2015-10-02,0,150,0,0,98
CI0163YC,2015-10-03,0,150,0,0,57
CI0163YC,2015-10-05,0,150,0,0,110
CI0163YC,2015-10-06,0,150,0,0,142
CI0163YC,2015-10-09,0,150,0,0,135
CI0163YC,2015-10-10,0,150,0,0,134
CI0163YC,2015-10-12,0,150,0,0,134
CI0163YC,2015-10-13,0,150,0,0,82
CI0163YC,2015-10-16,0,150,0,0,139
CI0163YC,2015-10-17,0,150,0,0,134
CI0163YC,2015-10-19,0,150,0,0,134
CI0163YC,2015-10-20,0,150,0,0,131
CI0163YC,2015-10-23,0,150,0,0,141
CI0163YC,2015-10-24,0,150,0,0,139
CI0163YC,2015-10-26,0,150,0,0,136
CI0163YC,2015-10-27,0,150,0,0,140
CI0163YC,2015-10-30,0,150,0,0,142
CI0163YC,2015-10-31,0,150,0,0,135
CI0163YC,2015-11-02,0,150,0,0,139
CI0163YC,2015-11-03,0,150,0,0,116
CI0163YC,2015-11-06,0,150,0,0,136
CI0163YC,2015-11-07,0,150,0,0,133
CI0163YC,2015-11-09,0,150,0,0,108
CI0163YC,2015-11-10,0,150,0,0,123
CI0163YC,2015-11-13,0,150,0,0,142
CI0163YC,2015-11-14,0,150,0,0,145
CI0163YC,2015-11-16,0,150,0,0,131
CI0163YC,2015-11-17,0,150,0,0,124
CI0163YC,2015-11-20,0,150,0,0,140
CI0163YC,2015-11-21,0,150,0,0,141
CI0163YC,2015-11-23,0,150,0,0,120
CI0163YC,2015-11-24,0,150,0,0,129
CI0163YC,2015-11-27,0,150,0,0,131
CI0163YC,2015-11-28,0,150,0,0,121
CI0163YC,2015-11-30,0,150,0,0,137
CI0163YC,2015-12-01,0,150,0,0,128
CI0163YC,2015-12-04,0,150,0,0,138
CI0163YC,2015-12-05,0,150,0,0,101
CI0163YC,2015-12-07,0,150,0,0,129
CI0163YC,2015-12-08,0,150,0,0,128
CI0163YC,2015-12-11,0,150,0,0,137
CI0163YC,2015-12-12,0,150,0,0,137
CI0163YC,2015-12-14,0,150,0,0,112
CI0163YC,2015-12-15,0,150,0,0,143
CI0163YC,2015-12-18,0,150,0,0,141
CI0163YC,2015-12-19,0,150,0,0,142
CI0163YC,2015-12-21,0,150,0,0,139
CI0163YC,2015-12-22,0,150,0,0,142
CI0163YC,2015-12-25,0,150,0,0,137
CI0163YC,2015-12-26,0,150,0,0,131
CI0163YC,2015-12-28,0,150,0,0,137
CI0163YC,2015-12-29,0,150,0,0,130
CI0163YC,2016-01-01,0,150,0,0,145
CI0163YC,2016-01-02,0,150,0,0,125
CI0163YC,2016-01-04,0,150,0,0,127
CI0163YC,2016-01-05,0,150,0,0,139
CI0163YC,2016-01-08,0,150,0,0,135
CI0163YC,2016-01-09,0,150,0,0,142
CI0163YC,2016-01-11,0,150,0,0,132
CI0163YC,2016-01-12,0,150,0,0,130
CI0163YC,2016-01-15,0,150,0,0,131
CI0163YC,2016-01-16,0,150,0,0,134
CI0163YC,2016-01-18,0,150,0,0,127
CI0163YC,2016-01-19,0,150,0,0,134
CI0163YC,2016-01-20,0,150,0,0,106
CI0163YC,2016-01-22,0,150,0,0,139
CI0163YC,2016-01-23,0,150,0,0,141
CI0163YC,2016-01-25,0,150,0,0,126
CI0163YC,2016-01-26,0,150,0,0,138
CI0163YC,2016-01-27,0,150,0,0,139
CI0163YC,2016-01-29,0,150,0,0,137
CI0163YC,2016-01-30,0,150,0,0,138
CI0163YC,2016-01-31,0,277,0,0,238
CI0163YC,2016-02-01,0,150,0,0,139
CI0163YC,2016-02-02,0,150,0,0,135
CI0163YC,2016-02-03,0,150,0,0,126
CI0163YC,2016-02-04,0,150,0,0,143
CI0163YC,2016-02-05,0,277,0,0,229
CI0163YC,2016-02-06,0,150,0,0,145
CI0163YC,2016-02-07,0,150,0,0,81
CI0163YC,2016-02-08,1,150,0,0,143
CI0163YC,2016-02-09,0,277,0,0,147
CI0163YC,2016-02-10,0,150,0,0,144
CI0163YC,2016-02-11,0,150,0,0,136
CI0163YC,2016-02-12,0,338,0,0,292
CI0163YC,2016-02-13,0,150,0,0,139
CI0163YC,2016-02-14,0,150,0,0,129
CI0163YC,2016-02-15,0,150,0,0,140
CI0163YC,2016-02-16,0,150,0,0,144
CI0163YC,2016-02-17,0,150,0,0,144
CI0163YC,2016-02-18,0,150,0,0,143
CI0163YC,2016-02-19,0,150,0,0,138
CI0163YC,2016-02-20,0,150,0,0,124
CI0163YC,2016-02-21,0,150,0,0,136
CI0163YC,2016-02-22,0,150,0,0,133
CI0163YC,2016-02-23,0,150,0,0,129
CI0163YC,2016-02-24,0,150,0,0,128
CI0163YC,2016-02-25,0,150,0,0,143
CI0163YC,2016-02-26,0,150,0,0,144
CI0163YC,2016-02-27,0,150,0,0,139
CI0163YC,2016-02-28,0,150,0,0,125
CI0163YC,2016-02-29,0,150,0,0,137
CI0163YC,2016-03-01,0,150,0,0,121
CI0163YC,2016-03-02,0,150,0,0,58
CI0163YC,2016-03-03,0,150,0,0,50
CI0163YC,2016-03-04,0,150,0,0,134
